epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
53,B,-0.17397,0.06313,0.0489,78.24457,-0.962147,0.691391,,0.0001359,29.4,,,,,,,
54,B,-0.17994,0.06204,0.04772,74.42106,-0.962874,0.68879,,0.0001312,29.3,,,,,,,
55,B,-0.18475,0.06132,0.0472,71.30543,-0.96363,0.686034,0.83458,0.0001265,29.4,0.7208,0.8554,0.9352,0.8319,0.8486,0.9393,0.7109
56,B,-0.18853,0.06098,0.04701,68.6598,-0.964005,0.683256,,0.0001219,29.5,,,,,,,
57,B,-0.19254,0.0603,0.04639,66.47703,-0.964873,0.680288,,0.0001173,29.4,,,,,,,
58,B,-0.19642,0.05959,0.0453,64.53926,-0.965556,0.677486,,0.0001127,29.3,,,,,,,
59,B,-0.20027,0.05873,0.044,62.83479,-0.966126,0.67438,,0.0001082,29.4,,,,,,,
60,B,-0.17534,0.05827,0.04512,87.24444,-0.964054,0.670971,0.80595,0.0001036,29.0,0.6279,0.855,0.9233,0.7722,0.8281,0.9144,0.7207
61,B,-0.18486,0.05817,0.04406,78.29919,-0.965223,0.673358,,9.92e-05,29.1,,,,,,,
62,B,-0.19135,0.05668,0.04317,73.70503,-0.966023,0.672122,,9.48e-05,29.3,,,,,,,
63,B,-0.19601,0.05631,0.04193,70.43891,-0.966341,0.67042,,9.04e-05,30.2,,,,,,,
64,B,-0.19808,0.05724,0.04275,67.95238,-0.966355,0.668617,,8.61e-05,29.9,,,,,,,
65,B,-0.20334,0.05478,0.04098,65.93754,-0.967447,0.66626,0.82053,8.19e-05,29.2,0.733,0.8815,0.9397,0.766,0.8074,0.9316,0.6845
66,B,-0.20662,0.05408,0.04016,64.17373,-0.967853,0.664076,,7.77e-05,29.3,,,,,,,
67,B,-0.20856,0.05432,0.04006,62.82231,-0.967884,0.661482,,7.36e-05,29.5,,,,,,,
68,B,-0.21162,0.05328,0.03942,61.87022,-0.968444,0.657562,,6.96e-05,29.2,,,,,,,
69,B,-0.21404,0.05272,0.03941,61.37008,-0.968482,0.651047,,6.57e-05,29.2,,,,,,,
70,B,-0.20124,0.0531,0.03915,77.05911,-0.967657,0.637589,0.81502,6.18e-05,29.3,0.7018,0.8608,0.9256,0.7515,0.8248,0.9317,0.709
71,B,-0.20728,0.0523,0.03819,72.67418,-0.968813,0.636846,,5.81e-05,29.2,,,,,,,
72,B,-0.21068,0.05172,0.03823,69.88491,-0.969085,0.636008,,5.44e-05,29.2,,,,,,,
73,B,-0.21424,0.05086,0.03728,67.7618,-0.96967,0.635057,,5.08e-05,29.2,,,,,,,
74,B,-0.21654,0.05066,0.03675,66.10159,-0.969758,0.634126,,4.73e-05,29.2,,,,,,,
