level,class_idx,class_name,ap
2,1,LV,0.12142882030457258
2,2,RV,0.2641476319779542
2,3,LA,0.2022023631783187
2,4,RA,0.22896519672772117
2,5,Myo,0.2610891468684412
2,6,Aorta,0.2659776277516869
2,7,PA,0.1883002654225989
