level,class_idx,class_name,ap
1,1,LV,0.09943914118661615
1,2,RV,0.19701965102417904
1,3,LA,0.13259873690837917
1,4,RA,0.12489743535368403
1,5,Myo,0.22317480165819245
1,6,Aorta,0.22392614671483266
1,7,PA,0.1601856053654828
