level,class_idx,class_name,ap
3,1,LV,0.3496615525088773
3,2,RV,0.32533535726891816
3,3,LA,0.24227901963009077
3,4,RA,0.34810203129872064
3,5,Myo,0.40797115950883667
3,6,Aorta,0.356994151538007
3,7,PA,0.20510617847177237
