level,class_idx,class_name,ap
3,1,LV,0.07104675005039023
3,2,RV,0.24269623668433343
3,3,LA,0.12574909285311242
3,4,RA,0.13473513235231238
3,5,Myo,0.17979050667240662
3,6,Aorta,0.23216094744722704
3,7,PA,0.15587044947911516
4,1,LV,0.22843858677401277
4,2,RV,0.31177345920384913
4,3,LA,0.1435998962684111
4,4,RA,0.23067656354035812
4,5,Myo,0.3406434249948741
4,6,Aorta,0.22916300805701204
4,7,PA,0.16590969341957157
