epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
53,B,0.42561,0.09214,0.07634,585.01679,-0.942747,0.910913,,0.0001359,51.8,,,,,,,
54,B,0.40141,0.08985,0.07279,563.81455,-0.943484,0.91207,,0.0001312,51.7,,,,,,,
55,B,0.38325,0.08862,0.07179,546.95568,-0.94419,0.912745,0.81456,0.0001265,53.1,0.6754,0.8738,0.8829,0.7762,0.8521,0.9043,0.7372
56,B,0.36555,0.08871,0.0716,529.48005,-0.944656,0.912944,,0.0001219,51.7,,,,,,,
57,B,0.34943,0.0859,0.06984,515.85443,-0.945535,0.913899,,0.0001173,51.7,,,,,,,
58,B,0.33428,0.08437,0.06744,502.92385,-0.946371,0.914544,,0.0001127,51.6,,,,,,,
59,B,0.32019,0.08464,0.06735,489.07528,-0.947192,0.914875,,0.0001082,51.5,,,,,,,
60,B,0.37352,0.08929,0.07572,537.81372,-0.948675,0.910152,0.78808,0.0001036,51.5,0.6712,0.8606,0.8885,0.7209,0.823,0.894,0.6583
61,B,0.34417,0.08429,0.06881,513.88141,-0.949622,0.914229,,9.92e-05,51.5,,,,,,,
62,B,0.33,0.0841,0.06853,499.53632,-0.949497,0.915588,,9.48e-05,51.4,,,,,,,
63,B,0.31476,0.08222,0.06723,486.3853,-0.95083,0.916281,,9.04e-05,51.4,,,,,,,
64,B,0.30001,0.07961,0.06305,475.1841,-0.951724,0.917412,,8.61e-05,51.4,,,,,,,
65,B,0.28955,0.07847,0.06325,465.19313,-0.951872,0.917738,0.79097,8.19e-05,51.6,0.6561,0.8362,0.8888,0.7188,0.8357,0.8985,0.7027
66,B,0.2827,0.07991,0.06343,457.54951,-0.951816,0.91758,,7.77e-05,51.5,,,,,,,
67,B,0.27178,0.07706,0.06179,449.10849,-0.952576,0.918157,,7.36e-05,51.9,,,,,,,
68,B,0.26186,0.07537,0.05887,441.52487,-0.953006,0.918855,,6.96e-05,51.8,,,,,,,
69,B,0.25416,0.0744,0.05842,434.78225,-0.953492,0.918831,,6.57e-05,51.8,,,,,,,
70,B,0.30057,0.08521,0.07457,468.40166,-0.954158,0.917425,0.781,6.18e-05,51.8,0.6661,0.8521,0.8568,0.6763,0.8359,0.9131,0.6667
71,B,0.28458,0.08069,0.06679,458.44652,-0.954976,0.919524,,5.81e-05,51.5,,,,,,,
72,B,0.27363,0.07756,0.06331,450.88905,-0.955528,0.920284,,5.44e-05,51.5,,,,,,,
73,B,0.26409,0.07592,0.06069,443.66018,-0.956354,0.92122,,5.08e-05,51.5,,,,,,,
74,B,0.25591,0.07455,0.05941,437.00654,-0.957039,0.921772,,4.73e-05,51.7,,,,,,,
75,B,0.25377,0.0752,0.06074,433.69895,-0.956616,0.92164,0.79345,4.39e-05,51.8,0.6893,0.8519,0.8756,0.6975,0.8261,0.9233,0.6905
76,B,0.24663,0.07352,0.05916,428.25795,-0.956939,0.922,,4.07e-05,51.9,,,,,,,
77,B,0.24246,0.07246,0.05893,424.74902,-0.95712,0.922284,,3.75e-05,51.7,,,,,,,
78,B,0.23681,0.07181,0.05654,420.77869,-0.957702,0.922807,,3.44e-05,51.7,,,,,,,
79,B,0.23218,0.07053,0.05531,417.36122,-0.957912,0.923402,,3.15e-05,51.5,,,,,,,
80,B,0.25548,0.07239,0.05906,438.98895,-0.958927,0.920909,0.79479,2.86e-05,52.2,0.6671,0.8542,0.8633,0.7629,0.8441,0.9006,0.6713
81,C,0.25521,0.074,0.05831,437.84435,-0.958387,0.921631,,2.59e-05,30.6,,,,,,,
82,C,0.25258,0.07262,0.05705,437.0096,-0.959431,0.921834,,2.34e-05,30.7,,,,,,,
83,C,0.25038,0.07077,0.05556,436.50688,-0.95953,0.921867,,2.09e-05,31.1,,,,,,,
84,C,0.25034,0.07036,0.05548,436.60921,-0.959289,0.92182,,1.86e-05,31.0,,,,,,,
85,C,0.25053,0.07122,0.05496,436.70014,-0.959406,0.921757,0.80559,1.63e-05,31.0,0.6827,0.8589,0.8699,0.7729,0.8519,0.901,0.7018
86,C,0.25081,0.07016,0.05439,437.6474,-0.959073,0.921693,,1.43e-05,31.2,,,,,,,
87,C,0.24933,0.0697,0.05402,436.77115,-0.95948,0.921772,,1.23e-05,31.3,,,,,,,
88,C,0.24947,0.06906,0.05374,437.2235,-0.959153,0.921675,,1.05e-05,30.8,,,,,,,
89,C,0.2497,0.07028,0.05435,436.72337,-0.959562,0.92177,,8.9e-06,30.5,,,,,,,
90,C,0.2485,0.06929,0.05305,436.58119,-0.959422,0.921843,0.80475,7.3e-06,30.4,0.6839,0.849,0.8693,0.7706,0.8526,0.9036,0.7043
91,C,0.24813,0.06882,0.05363,436.20565,-0.959516,0.921817,,6e-06,30.6,,,,,,,
92,C,0.24853,0.06929,0.05308,436.66377,-0.959518,0.921732,,4.7e-06,30.5,,,,,,,
93,C,0.24836,0.06875,0.05378,436.32178,-0.959345,0.921805,,3.6e-06,30.5,,,,,,,
94,C,0.24723,0.06852,0.05253,436.09871,-0.959761,0.921953,,2.7e-06,30.6,,,,,,,
95,C,0.24937,0.06997,0.05344,436.88886,-0.959303,0.921698,0.80487,1.8e-06,30.5,0.683,0.8554,0.8704,0.7673,0.8535,0.9006,0.7039
96,C,0.25013,0.06893,0.05396,437.8727,-0.959057,0.921396,,1.2e-06,30.6,,,,,,,
97,C,0.24963,0.06897,0.05329,437.65918,-0.959086,0.921525,,7e-07,30.7,,,,,,,
98,C,0.24961,0.06917,0.05356,437.43295,-0.959224,0.921684,,3e-07,30.6,,,,,,,
99,C,0.24788,0.06876,0.05269,436.37343,-0.95937,0.921871,,1e-07,30.6,,,,,,,
100,C,0.249,0.06834,0.05349,437.2741,-0.959244,0.921748,0.80221,0.0,30.6,0.681,0.8499,0.8671,0.765,0.8514,0.9014,0.6997
