epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
53,B,0.17882,0.06524,0.05093,303.89614,-0.662732,0.592854,,0.0001359,51.6,,,,,,,
54,B,0.17305,0.0646,0.05006,299.71201,-0.663452,0.590923,,0.0001312,51.5,,,,,,,
55,B,0.1691,0.06455,0.04984,296.82187,-0.664143,0.588618,0.81764,0.0001265,51.6,0.7476,0.8435,0.9401,0.7645,0.8162,0.9303,0.6812
56,B,0.16575,0.06406,0.0502,294.47039,-0.664757,0.586123,,0.0001219,51.5,,,,,,,
57,B,0.16189,0.06332,0.04896,292.28966,-0.665432,0.584727,,0.0001173,51.6,,,,,,,
58,B,0.1579,0.06197,0.04772,290.30386,-0.666383,0.583748,,0.0001127,51.6,,,,,,,
59,B,0.15543,0.06164,0.04727,288.68465,-0.666765,0.582691,,0.0001082,51.6,,,,,,,
60,B,0.1887,0.06122,0.04703,323.08889,-0.666807,0.579548,0.8003,0.0001036,51.5,0.7228,0.8099,0.9131,0.7504,0.8049,0.9235,0.6776
61,B,0.16423,0.06014,0.04542,299.87445,-0.667638,0.581561,,9.92e-05,51.4,,,,,,,
62,B,0.15948,0.05926,0.04524,296.2082,-0.668261,0.58061,,9.48e-05,51.5,,,,,,,
63,B,0.15568,0.0588,0.04417,293.6476,-0.668824,0.579859,,9.04e-05,51.5,,,,,,,
64,B,0.15182,0.05777,0.04299,291.57202,-0.669575,0.578627,,8.61e-05,51.6,,,,,,,
65,B,0.14925,0.05695,0.04229,290.17599,-0.669959,0.577725,0.82204,8.19e-05,51.4,0.7475,0.8651,0.9339,0.7697,0.8261,0.9259,0.6861
66,B,0.14677,0.05607,0.04192,288.70612,-0.670404,0.577103,,7.77e-05,51.4,,,,,,,
67,B,0.14447,0.0556,0.0413,287.48334,-0.671049,0.576227,,7.36e-05,51.6,,,,,,,
68,B,0.14312,0.05531,0.04127,286.60133,-0.671235,0.575401,,6.96e-05,51.6,,,,,,,
69,B,0.14181,0.05521,0.04097,285.78223,-0.671636,0.575026,,6.57e-05,51.7,,,,,,,
70,B,0.16863,0.05389,0.03968,314.62982,-0.671855,0.572555,0.82016,6.18e-05,51.6,0.7587,0.8174,0.9373,0.7696,0.8435,0.9226,0.692
71,B,0.15377,0.05351,0.03939,299.79244,-0.672264,0.574651,,5.81e-05,51.4,,,,,,,
72,B,0.14987,0.05318,0.03902,296.59971,-0.672618,0.573923,,5.44e-05,51.5,,,,,,,
73,B,0.14702,0.05257,0.03842,294.66616,-0.673028,0.573495,,5.08e-05,51.6,,,,,,,
74,B,0.14443,0.05164,0.03768,293.30563,-0.673405,0.572653,,4.73e-05,51.5,,,,,,,
75,B,0.14244,0.05102,0.03719,292.11409,-0.673833,0.572561,0.80986,4.39e-05,51.6,0.7272,0.8342,0.9231,0.7534,0.8216,0.9184,0.691
76,B,0.14124,0.05079,0.03668,291.48694,-0.67394,0.571935,,4.07e-05,51.4,,,,,,,
77,B,0.14019,0.05059,0.0366,290.82465,-0.674242,0.571535,,3.75e-05,51.5,,,,,,,
78,B,0.13914,0.0506,0.03598,290.24654,-0.67445,0.571314,,3.44e-05,51.6,,,,,,,
79,B,0.13761,0.04936,0.03561,289.86828,-0.674838,0.570713,,3.15e-05,51.6,,,,,,,
80,B,0.178,0.0494,0.03549,331.93381,-0.674954,0.564416,0.82243,2.86e-05,51.5,0.7379,0.8441,0.9224,0.7897,0.827,0.9203,0.7156
81,C,0.1643,0.04848,0.03441,318.43682,-0.674921,0.567535,,2.59e-05,29.3,,,,,,,
82,C,0.16362,0.04805,0.034,318.18406,-0.674967,0.567576,,2.34e-05,29.6,,,,,,,
83,C,0.16369,0.04806,0.03394,318.28018,-0.674941,0.567504,,2.09e-05,29.5,,,,,,,
84,C,0.1632,0.04747,0.03353,318.28217,-0.674914,0.567483,,1.86e-05,29.7,,,,,,,
81,C,0.17068,0.05503,0.04073,318.37497,-0.674921,0.567536,,0.0002999,30.6,,,,,,,
82,C,0.16899,0.05364,0.03909,318.21703,-0.674949,0.567532,,0.0002997,30.4,,,,,,,
83,C,0.1688,0.05289,0.03934,318.26923,-0.674907,0.567476,,0.0002993,30.4,,,,,,,
84,C,0.16852,0.05301,0.03872,318.23782,-0.674943,0.567555,,0.0002988,29.9,,,,,,,
85,C,0.16811,0.05228,0.03849,318.29475,-0.67493,0.567589,0.8169,0.0002982,29.7,0.7367,0.8465,0.9282,0.7781,0.8154,0.9169,0.6963
86,C,0.16808,0.05218,0.03869,318.26187,-0.674978,0.567503,,0.0002973,29.4,,,,,,,
87,C,0.16816,0.05238,0.03862,318.27169,-0.674969,0.567491,,0.0002964,29.6,,,,,,,
88,C,0.1686,0.0525,0.03898,318.39308,-0.674816,0.56751,,0.0002953,29.5,,,,,,,
89,C,0.16725,0.05165,0.03757,318.2517,-0.674951,0.567458,,0.000294,29.5,,,,,,,
90,C,0.16708,0.05116,0.0376,318.3034,-0.674941,0.567482,0.82383,0.0002927,29.5,0.7351,0.8497,0.929,0.7837,0.8371,0.9166,0.7156
91,C,0.16747,0.05147,0.03798,318.32678,-0.674956,0.567592,,0.0002911,29.5,,,,,,,
92,C,0.16755,0.05158,0.03791,318.34775,-0.67487,0.567573,,0.0002895,29.5,,,,,,,
93,C,0.16675,0.05077,0.0374,318.2669,-0.674961,0.567505,,0.0002877,29.5,,,,,,,
94,C,0.1667,0.05057,0.03719,318.35266,-0.674857,0.567595,,0.0002857,29.5,,,,,,,
95,C,0.16687,0.05096,0.03722,318.35045,-0.674887,0.567489,0.81212,0.0002837,29.7,0.7274,0.8299,0.921,0.777,0.8239,0.9218,0.6839
96,C,0.16745,0.05126,0.03802,318.37274,-0.674888,0.567512,,0.0002814,29.6,,,,,,,
97,C,0.16652,0.05055,0.03695,318.31711,-0.674856,0.567538,,0.0002791,29.5,,,,,,,
98,C,0.1666,0.05101,0.037,318.20761,-0.67496,0.56748,,0.0002766,29.4,,,,,,,
99,C,0.16649,0.0501,0.03684,318.49141,-0.674702,0.567517,,0.0002741,29.4,,,,,,,
100,C,0.16573,0.04952,0.03643,318.35562,-0.674921,0.567462,0.81625,0.0002714,29.5,0.7241,0.8501,0.9224,0.7768,0.8396,0.8935,0.7074
