epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
53,B,2.6167,0.09258,0.07425,256.63218,-0.669015,0.677237,,0.0001359,52.0,,,,,,,
54,B,2.60637,0.08944,0.07319,255.81373,-0.669871,0.678127,,0.0001312,52.3,,,,,,,
55,B,2.59685,0.08804,0.07096,255.04793,-0.670689,0.678825,0.78559,0.0001265,52.2,0.6847,0.85,0.9022,0.7395,0.8146,0.8862,0.6221
56,B,2.58758,0.08558,0.06838,254.37442,-0.671198,0.679412,,0.0001219,52.3,,,,,,,
57,B,2.58343,0.08555,0.0683,253.96998,-0.67184,0.679807,,0.0001173,52.6,,,,,,,
58,B,2.57756,0.08461,0.0673,253.48219,-0.672346,0.68032,,0.0001127,52.5,,,,,,,
59,B,2.57207,0.08244,0.06475,253.17207,-0.672775,0.68062,,0.0001082,52.5,,,,,,,
60,B,2.63357,0.08144,0.06392,259.42937,-0.673207,0.678412,0.81355,0.0001036,52.2,0.6962,0.8434,0.9194,0.7811,0.8542,0.9237,0.6767
61,B,2.57129,0.08038,0.06354,253.26826,-0.673771,0.68048,,9.92e-05,52.1,,,,,,,
62,B,2.56598,0.0794,0.06246,252.84429,-0.674464,0.681091,,9.48e-05,52.4,,,,,,,
63,B,2.56391,0.07925,0.06253,252.64056,-0.674602,0.681451,,9.04e-05,52.2,,,,,,,
64,B,2.55961,0.07749,0.06,252.428,-0.675052,0.681795,,8.61e-05,52.5,,,,,,,
65,B,2.55718,0.07647,0.05907,252.28641,-0.675587,0.682138,0.79202,8.19e-05,52.6,0.6748,0.7775,0.8851,0.7581,0.8575,0.9155,0.6756
66,B,2.55418,0.07466,0.05802,252.13104,-0.675992,0.682442,,7.77e-05,52.5,,,,,,,
67,B,2.5525,0.0743,0.0576,252.00397,-0.676204,0.682703,,7.36e-05,52.4,,,,,,,
68,B,2.55081,0.07377,0.05701,251.89296,-0.676536,0.68294,,6.96e-05,52.4,,,,,,,
69,B,2.54776,0.07318,0.05447,251.74642,-0.676905,0.683217,,6.57e-05,52.1,,,,,,,
70,B,2.62312,0.07202,0.05493,259.3347,-0.676853,0.679706,0.81074,6.18e-05,52.6,0.7138,0.8607,0.9181,0.8124,0.8243,0.9132,0.6327
71,B,2.5527,0.07282,0.05499,252.23823,-0.677065,0.682495,,5.81e-05,52.3,,,,,,,
72,B,2.54578,0.06958,0.05312,251.80455,-0.677685,0.683055,,5.44e-05,52.0,,,,,,,
73,B,2.54337,0.06991,0.05236,251.58702,-0.677993,0.683326,,5.08e-05,51.9,,,,,,,
74,B,2.54184,0.06892,0.05226,251.48906,-0.678131,0.683511,,4.73e-05,51.8,,,,,,,
75,B,2.53939,0.06766,0.05116,251.36362,-0.678363,0.683732,0.8191,4.39e-05,51.8,0.7149,0.8339,0.9109,0.7942,0.8564,0.9277,0.6958
76,B,2.53831,0.06727,0.05099,251.28563,-0.678697,0.683934,,4.07e-05,51.8,,,,,,,
77,B,2.53591,0.06568,0.04969,251.19092,-0.678942,0.684167,,3.75e-05,51.9,,,,,,,
78,B,2.53493,0.06605,0.04894,251.11415,-0.679181,0.684302,,3.44e-05,51.9,,,,,,,
79,B,2.53382,0.06537,0.04824,251.0734,-0.67939,0.684442,,3.15e-05,51.7,,,,,,,
80,B,3.5178,0.07419,0.06003,348.49245,-0.676988,0.669296,0.81366,2.86e-05,51.9,0.7123,0.8336,0.9162,0.7934,0.8518,0.918,0.6704
81,C,2.8749,0.0667,0.04894,285.1076,-0.678118,0.676227,,2.59e-05,29.4,,,,,,,
82,C,2.87255,0.0657,0.04772,284.98333,-0.678072,0.676272,,2.34e-05,29.3,,,,,,,
83,C,2.87167,0.06515,0.04734,284.9418,-0.678046,0.676244,,2.09e-05,29.5,,,,,,,
84,C,2.86984,0.06435,0.04649,284.84203,-0.678143,0.676326,,1.86e-05,29.4,,,,,,,
85,C,2.87117,0.06415,0.04678,284.97105,-0.678123,0.676264,0.81754,1.63e-05,29.6,0.718,0.8369,0.9203,0.798,0.8554,0.9244,0.6698
86,C,2.87112,0.06462,0.04633,284.96374,-0.678077,0.676268,,1.43e-05,29.3,,,,,,,
87,C,2.87128,0.06385,0.04664,285.00242,-0.678038,0.676254,,1.23e-05,29.4,,,,,,,
88,C,2.87038,0.06394,0.04608,284.93653,-0.678083,0.676245,,1.05e-05,29.5,,,,,,,
89,C,2.87329,0.06377,0.04647,285.21665,-0.678019,0.676161,,8.9e-06,29.5,,,,,,,
