epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
53,B,0.34118,0.08981,0.07439,774.88466,-0.935379,0.839153,,0.0001359,50.7,,,,,,,
54,B,0.29217,0.08833,0.07366,728.22704,-0.937633,0.84116,,0.0001312,50.7,,,,,,,
55,B,0.25574,0.08693,0.07186,694.09022,-0.938959,0.842427,0.79793,0.0001265,50.8,0.7473,0.8102,0.9151,0.7757,0.8539,0.8624,0.621
56,B,0.22089,0.08593,0.06906,662.51983,-0.940909,0.843573,,0.0001219,50.7,,,,,,,
57,B,0.1964,0.08449,0.0694,639.05806,-0.94181,0.844403,,0.0001173,50.7,,,,,,,
58,B,0.1708,0.08199,0.06542,617.58263,-0.94306,0.84515,,0.0001127,50.7,,,,,,,
59,B,0.15099,0.08112,0.06477,599.38591,-0.944421,0.846167,,0.0001082,50.7,,,,,,,
60,B,2.14858,0.1142,0.12612,2546.45418,-0.907892,0.779723,0.76803,0.0001036,50.9,0.6306,0.8135,0.8808,0.6395,0.816,0.9143,0.6816
61,B,0.88131,0.09528,0.08156,1313.93834,-0.91633,0.790559,,9.92e-05,50.6,,,,,,,
62,B,0.65621,0.09093,0.07757,1096.63753,-0.923409,0.797467,,9.48e-05,50.6,,,,,,,
63,B,0.53635,0.0888,0.07351,981.63377,-0.928073,0.803271,,9.04e-05,50.6,,,,,,,
64,B,0.45524,0.08557,0.06965,905.0538,-0.931375,0.807891,,8.61e-05,50.6,,,,,,,
65,B,0.39619,0.08311,0.06685,849.59951,-0.934082,0.811378,0.79467,8.19e-05,50.9,0.6532,0.8296,0.9041,0.7402,0.8272,0.9154,0.6928
66,B,0.35213,0.08221,0.06734,806.17278,-0.935993,0.814338,,7.77e-05,50.7,,,,,,,
67,B,0.31542,0.08162,0.06473,771.21666,-0.937257,0.816576,,7.36e-05,51.4,,,,,,,
68,B,0.28471,0.07915,0.06316,742.84381,-0.938653,0.818727,,6.96e-05,51.9,,,,,,,
69,B,0.25726,0.07794,0.06149,717.03189,-0.939686,0.820395,,6.57e-05,51.9,,,,,,,
70,B,2.91088,0.11091,0.12251,3310.97621,-0.909655,0.785701,0.82078,6.18e-05,50.8,0.7572,0.8351,0.9273,0.7491,0.8729,0.9135,0.6904
71,B,1.11694,0.08986,0.07607,1549.65,-0.910682,0.789999,,5.81e-05,50.7,,,,,,,
72,B,0.84734,0.08553,0.07062,1288.8206,-0.916462,0.793803,,5.44e-05,50.6,,,,,,,
73,B,0.7049,0.08302,0.06746,1151.97678,-0.920627,0.796611,,5.08e-05,50.6,,,,,,,
74,B,0.61286,0.08019,0.06459,1064.53577,-0.923402,0.798685,,4.73e-05,51.6,,,,,,,
75,B,0.54509,0.07939,0.06309,999.91074,-0.926448,0.800773,0.80414,4.39e-05,51.4,0.6832,0.8581,0.9187,0.6805,0.8612,0.9357,0.6916
76,B,0.49418,0.0779,0.06102,951.9809,-0.928556,0.802583,,4.07e-05,51.7,,,,,,,
77,B,0.45424,0.07633,0.06072,914.45484,-0.930654,0.803821,,3.75e-05,52.5,,,,,,,
78,B,0.42022,0.07531,0.05845,883.04742,-0.932279,0.805153,,3.44e-05,56.5,,,,,,,
79,B,0.39318,0.0751,0.05783,857.37619,-0.933803,0.806292,,3.15e-05,54.3,,,,,,,
80,B,1950.79375,0.20891,0.42146,1950997.53511,-0.907394,0.776721,0.73067,2.86e-05,51.5,0.6973,0.7095,0.8947,0.6187,0.7572,0.9118,0.5256
81,C,6.95643,0.17541,0.20182,7270.71432,-0.888861,0.771913,,2.59e-05,30.5,,,,,,,
82,C,6.92344,0.15822,0.16979,7261.90179,-0.888307,0.77169,,2.34e-05,30.2,,,,,,,
83,C,6.93036,0.15218,0.15834,7277.49483,-0.888136,0.771481,,2.09e-05,30.2,,,,,,,
84,C,6.91756,0.14735,0.15193,7270.17245,-0.888118,0.771732,,1.86e-05,30.5,,,,,,,
85,C,6.90686,0.1453,0.14727,7263.43535,-0.88875,0.771778,0.77784,1.63e-05,30.1,0.7088,0.8081,0.9281,0.6578,0.7981,0.9142,0.6298
86,C,6.91501,0.14562,0.14576,7271.8607,-0.888479,0.771878,,1.43e-05,30.1,,,,,,,
87,C,6.90857,0.14145,0.1446,7267.80505,-0.888088,0.771671,,1.23e-05,30.1,,,,,,,
88,C,6.89969,0.1414,0.14063,7261.15418,-0.888341,0.771724,,1.05e-05,30.3,,,,,,,
89,C,6.89659,0.13776,0.13708,7261.72831,-0.888362,0.771615,,8.9e-06,30.5,,,,,,,
90,C,6.89627,0.13743,0.13605,7262.26882,-0.888636,0.771784,0.77976,7.3e-06,30.3,0.7135,0.8196,0.9236,0.656,0.8001,0.908,0.6375
91,C,6.90452,0.13776,0.137,7269.67835,-0.888391,0.771703,,6e-06,30.2,,,,,,,
92,C,6.89237,0.13731,0.13559,7258.20634,-0.888181,0.771797,,4.7e-06,29.9,,,,,,,
93,C,6.8945,0.1354,0.13325,7262.70402,-0.888305,0.771552,,3.6e-06,30.3,,,,,,,
94,C,6.8985,0.13547,0.13256,7266.70801,-0.888055,0.771657,,2.7e-06,30.3,,,,,,,
95,C,6.90002,0.13647,0.13373,7267.63682,-0.888632,0.771825,0.77838,1.8e-06,30.1,0.7176,0.819,0.9234,0.6566,0.7967,0.9152,0.6201
96,C,6.89927,0.1356,0.13302,7267.79338,-0.888676,0.771676,,1.2e-06,30.7,,,,,,,
97,C,6.89568,0.13493,0.13452,7263.63736,-0.888629,0.771901,,7e-07,30.2,,,,,,,
98,C,6.9014,0.13509,0.1352,7268.81873,-0.888428,0.771728,,3e-07,30.2,,,,,,,
99,C,6.89813,0.13402,0.13186,7267.87374,-0.888544,0.771717,,1e-07,30.4,,,,,,,
100,C,6.89648,0.13556,0.13604,7263.38505,-0.888603,0.771795,0.77468,0.0,30.9,0.7159,0.8149,0.9245,0.6466,0.7948,0.906,0.62
