epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
1,A,1.316813218706059,0.939796934431454,1.693829501574894,0.0,0.0,0.0,,0.0002999259840548597,45.8555850982666,,,,,,,
2,A,0.8902215161975825,0.8022980684379362,0.9781449628326128,0.0,0.0,0.0,,0.0002997040092642407,45.35163593292236,,,,,,,
3,A,0.5196181049324432,0.5331689189627485,0.5060672892152138,0.0,0.0,0.0,,0.000299334294690462,45.15174603462219,,,,,,,
4,A,0.3354419582294968,0.3468337283944184,0.3240501879942867,0.0,0.0,0.0,,0.0002988172051971717,45.430185317993164,,,,,,,
5,A,0.24142942472167736,0.25084236545382804,0.2320164846924116,0.0,0.0,0.0,0.7236794829368591,0.00029815325108927063,45.560892820358276,0.544788122177124,0.8379836678504944,0.8847401738166809,0.6099852323532104,0.7707288861274719,0.882597804069519,0.5349324941635132
6,A,0.18610510532304925,0.19653042560478426,0.17567978486559302,0.0,0.0,0.0,,0.00029734308760930326,46.82017183303833,,,,,,,
7,A,0.16556856232994008,0.17526598415284786,0.15587114075304204,0.0,0.0,0.0,,0.00029638751429081204,47.42453908920288,,,,,,,
8,A,0.14932991595903658,0.15843077285109824,0.14022905868038815,0.0,0.0,0.0,,0.0002952874741692946,47.31356382369995,,,,,,,
9,A,0.14525865134343785,0.15335416597015453,0.13716313773590438,0.0,0.0,0.0,,0.00029404405285154137,46.68591594696045,,,,,,,
10,A,0.12665958762309462,0.13487607521830863,0.11844310080105404,0.0,0.0,0.0,0.7359586528369358,0.0002926584774442729,45.88750505447388,0.5843166708946228,0.853735089302063,0.8873708844184875,0.59650719165802,0.7749034762382507,0.8828462958335876,0.5720309615135193
11,A,0.12063365591303357,0.1301407996775969,0.11112651148072954,0.0,0.0,0.0,,0.00029113211534313374,45.406205892562866,,,,,,,
12,A,0.10943310932730729,0.1183265042754839,0.10053971437913067,0.0,0.0,0.0,,0.0002894664728832376,45.92708110809326,,,,,,,
13,A,0.09793036026915289,0.10715838451430483,0.0887023364105877,0.0,0.0,0.0,,0.0002876631938525971,45.60462784767151,,,,,,,
14,A,0.09376580257601333,0.1025402880502197,0.08499131733024458,0.0,0.0,0.0,,0.0002857240578699029,45.73021197319031,,,,,,,
15,A,0.09014134179308729,0.09882879088509758,0.08145389303494736,0.0,0.0,0.0,0.7915781055177961,0.00028365097862825513,45.4489107131958,0.6488391757011414,0.8831460475921631,0.923896849155426,0.745271623134613,0.7915054559707642,0.912781298160553,0.6356062889099121
16,A,0.09538601753565501,0.10306765729526304,0.08770437740703237,0.0,0.0,0.0,,0.0002814460020065795,45.208569288253784,,,,,,,
17,A,0.09507440389046129,0.10340240991340494,0.08674639786751766,0.0,0.0,0.0,,0.0002791113040505915,45.587831020355225,,,,,,,
18,A,0.08713199328279721,0.09485748410224915,0.07940650258635013,0.0,0.0,0.0,,0.00027664918882530225,46.7603178024292,,,,,,,
19,A,0.07917721527365018,0.08833923823428604,0.07001519312133204,0.0,0.0,0.0,,0.00027406208614118424,46.2393000125885,,,,,,,
20,A,0.07875199705573185,0.08720654670922261,0.07029744698051012,0.0,0.0,0.0,0.7784894108772278,0.0002713525491562421,45.39602017402649,0.6575930714607239,0.8282933235168457,0.9105104804039001,0.736370861530304,0.8141509890556335,0.9135113954544067,0.5889957547187805
21,B,16.305814963466716,0.5814025767569272,0.8595449774051612,15704.028891509433,-0.44085974935090766,0.40696513835551607,,0.00026852325185635354,62.05314898490906,,,,,,,
22,B,10.89200057173675,0.37063566496912037,0.4567272421324028,10599.974508033609,-0.45718981634895756,0.42775623711212624,,0.00026557698641636835,62.39566612243652,,,,,,,
23,B,9.299880576583574,0.3017672232861789,0.35104896662370216,9096.772014114093,-0.4648604213066821,0.4365209179385653,,0.0002625166604445689,61.40220403671265,,,,,,,
24,B,8.162430050238124,0.2533897549476264,0.2710037588510873,8025.597492721846,-0.4727857066494114,0.4441132558123121,,0.0002593452941132117,61.26253890991211,,,,,,,
25,B,7.302911283834925,0.23277481181441612,0.24769699179901267,7189.603529444281,-0.47924740640622265,0.4507810335676625,0.7312072515487671,0.0002560660171779821,61.277252197265625,0.5229295492172241,0.8068493604660034,0.8776992559432983,0.7024999856948853,0.7827814817428589,0.8618190884590149,0.5638720393180847
26,B,6.5622639903482405,0.20859824289690773,0.21280223918410968,6480.6525234006485,-0.48693874562686346,0.45752119497870497,,0.0002526820658893033,61.220149993896484,,,,,,,
27,B,5.974038861832529,0.1985294577085747,0.2027237276142498,5904.815376713591,-0.49477801092390744,0.46394240884286053,,0.00024919677979854776,61.28544616699219,,,,,,,
28,B,5.4224387992103145,0.18747661164346732,0.1851639746213859,5369.370303747789,-0.5017338060545471,0.47045947063081667,,0.00024561359846230347,60.90391707420349,,,,,,,
29,B,4.962126632906356,0.1807009867339764,0.1768475289825561,4918.826070533609,-0.5094429064752921,0.4769900839002627,,0.0002419360580479465,60.90926480293274,,,,,,,
30,B,2.5712047354230343,0.19480362618869207,0.1958577526416981,2577.0147497788917,-0.7558881584203468,0.707213079591967,0.6799571173531669,0.000238167787843871,60.982404947280884,0.4916200041770935,0.8114707469940186,0.8211274743080139,0.5419065952301025,0.7311874032020569,0.8477598428726196,0.5146277546882629
31,B,1.998861627758674,0.17143640034603622,0.1637055163957038,2058.2077072431457,-0.7623891703925043,0.7278483256978808,,0.0002343125066778196,60.92896103858948,,,,,,,
32,B,1.8092496338880286,0.16949430642262944,0.16550547938864185,1869.9319751667526,-0.7674878723216507,0.732989823480822,,0.00023037401924684946,61.015334129333496,,,,,,,
33,B,1.6511929136402201,0.15563709837085796,0.14197532822079253,1731.9795324937352,-0.7724070141337952,0.7372144092366381,,0.00022635621236255567,61.057815074920654,,,,,,,
34,B,1.5385815979174848,0.15106949913051892,0.1379874785483446,1625.4511298413547,-0.7776996692958867,0.7405984438252899,,0.00022226305111525726,61.17082095146179,,,,,,,
35,B,1.437283675063331,0.14423444670326305,0.12980297172688088,1533.5911588848762,-0.7832389083111061,0.7439940203473253,0.7566476464271545,0.00021809857496093199,61.18292188644409,0.586356520652771,0.8558926582336426,0.9016004800796509,0.7242007255554199,0.7700353860855103,0.864722490310669,0.5937252640724182
36,B,1.3467529084322587,0.13952938143937094,0.12498551072939387,1449.5877057921211,-0.788582334822079,0.7476331799660089,,0.00021386689373476087,60.80923104286194,,,,,,,
37,B,1.2786125709425729,0.13842565046166475,0.12317599099621458,1383.6390847260097,-0.7911395554272633,0.7498117333875512,,0.00020957218359521706,65.44358587265015,,,,,,,
38,B,1.21069598760245,0.13521433045279305,0.1213329654046387,1319.846113096993,-0.795581505264876,0.7523229352708133,,0.0002052186829027017,62.26644825935364,,,,,,,
39,B,1.146511026148526,0.12887459599746848,0.11303537019159433,1264.33454117685,-0.7998806882017063,0.7555004695676407,,0.00020081068803679371,62.29792594909668,,,,,,,
40,B,1.2984372028764688,0.139703021578069,0.1269255022535909,1414.6774303508255,-0.8311473943714826,0.7749156974396616,0.7690090451921735,0.0001963525491562421,62.43173694610596,0.5927062034606934,0.8500565886497498,0.888103187084198,0.7370557188987732,0.76960688829422,0.8862905502319336,0.659244179725647
