epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
1,A,1.2784357304280658,0.9360355015070934,1.6208359570998065,0.0,0.0,0.0,,0.0002999259840548597,46.3336226940155,,,,,,,
2,A,0.8436941487609215,0.8239872981354875,0.8634009943255838,0.0,0.0,0.0,,0.0002997040092642407,45.51822805404663,,,,,,,
3,A,0.51900589044364,0.6086266082975099,0.429385171605731,0.0,0.0,0.0,,0.000299334294690462,46.10671520233154,,,,,,,
4,A,0.31806095211573365,0.36556981616425066,0.2705520875049087,0.0,0.0,0.0,,0.0002988172051971717,45.878209829330444,,,,,,,
5,A,0.2441860204738266,0.26745262966965727,0.22091941233232337,0.0,0.0,0.0,0.7090241398130145,0.00029815325108927063,46.09606885910034,0.5106815099716187,0.8062735795974731,0.8865991830825806,0.6562638282775879,0.7183468341827393,0.8215364217758179,0.5634676218032837
6,A,0.18926626928853538,0.20650754615945635,0.1720249924879029,0.0,0.0,0.0,,0.00029734308760930326,46.00811815261841,,,,,,,
7,A,0.15908487155190054,0.17420375796983828,0.14396598429050086,0.0,0.0,0.0,,0.00029638751429081204,45.816922187805176,,,,,,,
8,A,0.13633005039871865,0.15042149317714404,0.1222386083934667,0.0,0.0,0.0,,0.0002952874741692946,45.788214921951294,,,,,,,
9,A,0.12514375874175215,0.13699053509055442,0.11329698256867111,0.0,0.0,0.0,,0.00029404405285154137,45.757866859436035,,,,,,,
10,A,0.11396311617122507,0.12537419346143613,0.10255203882829761,0.0,0.0,0.0,0.8009153434208461,0.0002926584774442729,45.09105896949768,0.6962528228759766,0.84466952085495,0.9214869141578674,0.7515171766281128,0.8518861532211304,0.9134525060653687,0.6271423101425171
11,A,0.10935125123920306,0.11866969994778903,0.10003280217917461,0.0,0.0,0.0,,0.00029113211534313374,45.477267265319824,,,,,,,
12,A,0.10570628326034771,0.11576805671430984,0.09564450896292362,0.0,0.0,0.0,,0.0002894664728832376,45.83366870880127,,,,,,,
13,A,0.09542002999838793,0.10487007982326003,0.08596998020866008,0.0,0.0,0.0,,0.0002876631938525971,47.404102087020874,,,,,,,
14,A,0.09262469674478162,0.10149347444750229,0.08375591791744502,0.0,0.0,0.0,,0.0002857240578699029,46.92424297332764,,,,,,,
15,A,0.11345907915735019,0.1179841270424285,0.108934031711575,0.0,0.0,0.0,0.7056807790483747,0.00028365097862825513,44.98127722740173,0.566303014755249,0.7207290530204773,0.8754367828369141,0.5608928799629211,0.7550681829452515,0.9028181433677673,0.5585173964500427
