level,class_idx,class_name,ap
4,1,LV,0.0033843749364422374
4,2,RV,0.2621582017226283
4,3,LA,0.07347275781221996
4,4,RA,0.0008464894073001256
4,5,Myo,1.1978925252429494e-05
4,6,Aorta,0.05991510154427104
4,7,PA,0.00016831604509868404
